IoU,AvgIOU,TP,FP,FN,Precision,Recall,F1,file,folder,model,,TP,FP,FN,Precision,Recall,F1
0.45,0.800438105,20,0,0,1,1,1,MIT_94,train,best.pt,,,,,,,
0.5,0.800438105,20,0,0,1,1,1,MIT_94,train,best.pt,,,,,,,
0.2,0.837118546,20,0,0,1,1,1,MIT_95,train,best.pt,,,,,,,
0.25,0.837118546,20,0,0,1,1,1,MIT_95,train,best.pt,,,,,,,
0.3,0.837118546,20,0,0,1,1,1,MIT_95,train,best.pt,,,,,,,
0.35,0.837118546,20,0,0,1,1,1,MIT_95,train,best.pt,,,,,,,
0.4,0.837118546,20,0,0,1,1,1,MIT_95,train,best.pt,,,,,,,
0.45,0.837118546,20,0,0,1,1,1,MIT_95,train,best.pt,,,,,,,
0.5,0.837118546,20,0,0,1,1,1,MIT_95,train,best.pt,,,,,,,
0.2,0.797524099,20,0,0,1,1,1,MIT_97,train,best.pt,,,,,,,
0.25,0.797524099,20,0,0,1,1,1,MIT_97,train,best.pt,,,,,,,
0.3,0.797524099,20,0,0,1,1,1,MIT_97,train,best.pt,,,,,,,
0.35,0.797524099,20,0,0,1,1,1,MIT_97,train,best.pt,,,,,,,
0.4,0.797524099,20,0,0,1,1,1,MIT_97,train,best.pt,,,,,,,
0.45,0.797524099,20,0,0,1,1,1,MIT_97,train,best.pt,,,,,,,
0.5,0.797524099,20,0,0,1,1,1,MIT_97,train,best.pt,,,,,,,
0.2,0.83582138,20,0,0,1,1,1,MIT_98,train,best.pt,,,,,,,
0.25,0.83582138,20,0,0,1,1,1,MIT_98,train,best.pt,,,,,,,
0.3,0.83582138,20,0,0,1,1,1,MIT_98,train,best.pt,,,,,,,
0.35,0.83582138,20,0,0,1,1,1,MIT_98,train,best.pt,,,,,,,
0.4,0.83582138,20,0,0,1,1,1,MIT_98,train,best.pt,,,,,,,
0.45,0.83582138,20,0,0,1,1,1,MIT_98,train,best.pt,,,,,,,
0.5,0.83582138,20,0,0,1,1,1,MIT_98,train,best.pt,,,,,,,
0.2,0.810752788,19,0,0,1,1,1,TCE_1001,train,best.pt,,,,,,,
0.25,0.810752788,19,0,0,1,1,1,TCE_1001,train,best.pt,,,,,,,
0.3,0.810752788,19,0,0,1,1,1,TCE_1001,train,best.pt,,,,,,,
0.35,0.810752788,19,0,0,1,1,1,TCE_1001,train,best.pt,,,,,,,
0.4,0.810752788,19,0,0,1,1,1,TCE_1001,train,best.pt,,,,,,,
0.45,0.810752788,19,0,0,1,1,1,TCE_1001,train,best.pt,,,,,,,
0.5,0.810752788,19,0,0,1,1,1,TCE_1001,train,best.pt,,,,,,,
0.2,0.772562804,17,0,0,1,1,1,TCE_1002,train,best.pt,,,,,,,
0.25,0.772562804,17,0,0,1,1,1,TCE_1002,train,best.pt,,,,,,,
0.3,0.772562804,17,0,0,1,1,1,TCE_1002,train,best.pt,,,,,,,
0.35,0.772562804,17,0,0,1,1,1,TCE_1002,train,best.pt,,,,,,,
0.4,0.772562804,17,0,0,1,1,1,TCE_1002,train,best.pt,,,,,,,
0.45,0.772562804,17,0,0,1,1,1,TCE_1002,train,best.pt,,,,,,,
0.5,0.772562804,17,0,0,1,1,1,TCE_1002,train,best.pt,,,,,,,
0.2,0.828513125,19,0,0,1,1,1,TCE_1003,train,best.pt,,,,,,,
0.25,0.828513125,19,0,0,1,1,1,TCE_1003,train,best.pt,,,,,,,
0.3,0.828513125,19,0,0,1,1,1,TCE_1003,train,best.pt,,,,,,,
0.35,0.828513125,19,0,0,1,1,1,TCE_1003,train,best.pt,,,,,,,
0.4,0.828513125,19,0,0,1,1,1,TCE_1003,train,best.pt,,,,,,,
0.45,0.828513125,19,0,0,1,1,1,TCE_1003,train,best.pt,,,,,,,
0.5,0.828513125,19,0,0,1,1,1,TCE_1003,train,best.pt,,,,,,,
0.2,0.837088083,17,0,0,1,1,1,TCE_1004,train,best.pt,,,,,,,
0.25,0.837088083,17,0,0,1,1,1,TCE_1004,train,best.pt,,,,,,,
0.3,0.837088083,17,0,0,1,1,1,TCE_1004,train,best.pt,,,,,,,
0.35,0.837088083,17,0,0,1,1,1,TCE_1004,train,best.pt,,,,,,,
0.4,0.837088083,17,0,0,1,1,1,TCE_1004,train,best.pt,,,,,,,
0.45,0.837088083,17,0,0,1,1,1,TCE_1004,train,best.pt,,,,,,,
0.5,0.837088083,17,0,0,1,1,1,TCE_1004,train,best.pt,,,,,,,
0.2,0.694234207,20,0,0,1,1,1,TCE_1005,train,best.pt,,,,,,,
0.25,0.694234207,20,0,0,1,1,1,TCE_1005,train,best.pt,,,,,,,
0.3,0.694234207,20,0,0,1,1,1,TCE_1005,train,best.pt,,,,,,,
0.35,0.694234207,20,0,0,1,1,1,TCE_1005,train,best.pt,,,,,,,
0.4,0.694234207,20,0,0,1,1,1,TCE_1005,train,best.pt,,,,,,,
0.45,0.694234207,20,0,0,1,1,1,TCE_1005,train,best.pt,,,,,,,
0.5,0.694234207,20,0,0,1,1,1,TCE_1005,train,best.pt,,,,,,,
0.2,0.739933603,19,0,0,1,1,1,TCE_1011,train,best.pt,,,,,,,
0.25,0.739933603,19,0,0,1,1,1,TCE_1011,train,best.pt,,,,,,,
0.3,0.739933603,19,0,0,1,1,1,TCE_1011,train,best.pt,,,,,,,
0.35,0.739933603,19,0,0,1,1,1,TCE_1011,train,best.pt,,,,,,,
0.4,0.739933603,19,0,0,1,1,1,TCE_1011,train,best.pt,,,,,,,
0.45,0.739933603,19,0,0,1,1,1,TCE_1011,train,best.pt,,,,,,,
0.5,0.739933603,19,0,0,1,1,1,TCE_1011,train,best.pt,,,,,,,
0.2,0.727662911,19,0,0,1,1,1,TCE_1012,train,best.pt,,,,,,,
0.25,0.727662911,19,0,0,1,1,1,TCE_1012,train,best.pt,,,,,,,
0.3,0.727662911,19,0,0,1,1,1,TCE_1012,train,best.pt,,,,,,,
0.35,0.727662911,19,0,0,1,1,1,TCE_1012,train,best.pt,,,,,,,
0.4,0.727662911,19,0,0,1,1,1,TCE_1012,train,best.pt,,,,,,,
0.45,0.727662911,19,0,0,1,1,1,TCE_1012,train,best.pt,,,,,,,
0.5,0.727662911,19,0,0,1,1,1,TCE_1012,train,best.pt,,,,,,,
0.2,0.728478069,18,0,1,1,0.95,0.97,TCE_1013,train,best.pt,,,,,,,
0.25,0.728478069,18,0,1,1,0.95,0.97,TCE_1013,train,best.pt,,,,,,,
0.3,0.728478069,18,0,1,1,0.95,0.97,TCE_1013,train,best.pt,,,,,,,
0.35,0.728478069,18,0,1,1,0.95,0.97,TCE_1013,train,best.pt,,,,,,,
0.4,0.728478069,18,0,1,1,0.95,0.97,TCE_1013,train,best.pt,,,,,,,
0.45,0.728478069,18,0,1,1,0.95,0.97,TCE_1013,train,best.pt,,,,,,,
0.5,0.728478069,18,0,1,1,0.95,0.97,TCE_1013,train,best.pt,,,,,,,
0.2,0.65222702,18,0,1,1,0.95,0.97,TCE_1014,train,best.pt,,,,,,,
0.25,0.65222702,18,0,1,1,0.95,0.97,TCE_1014,train,best.pt,,,,,,,
0.3,0.65222702,18,0,1,1,0.95,0.97,TCE_1014,train,best.pt,,,,,,,
0.35,0.65222702,18,0,1,1,0.95,0.97,TCE_1014,train,best.pt,,,,,,,
0.4,0.65222702,18,0,1,1,0.95,0.97,TCE_1014,train,best.pt,,,,,,,
0.45,0.65222702,18,0,1,1,0.95,0.97,TCE_1014,train,best.pt,,,,,,,
0.5,0.563286976,15,3,4,0.83,0.79,0.81,TCE_1014,train,best.pt,,,,,,,
0.2,0.714875398,18,0,1,1,0.95,0.97,TCE_1015,train,best.pt,,,,,,,
0.25,0.714875398,18,0,1,1,0.95,0.97,TCE_1015,train,best.pt,,,,,,,
0.3,0.714875398,18,0,1,1,0.95,0.97,TCE_1015,train,best.pt,,,,,,,
0.35,0.714875398,18,0,1,1,0.95,0.97,TCE_1015,train,best.pt,,,,,,,
0.4,0.714875398,18,0,1,1,0.95,0.97,TCE_1015,train,best.pt,,,,,,,
0.45,0.714875398,18,0,1,1,0.95,0.97,TCE_1015,train,best.pt,,,,,,,
0.5,0.714875398,18,0,1,1,0.95,0.97,TCE_1015,train,best.pt,,,,,,,
0.2,0.702720378,18,0,1,1,0.95,0.97,TCE_1017,train,best.pt,,,,,,,
0.25,0.702720378,18,0,1,1,0.95,0.97,TCE_1017,train,best.pt,,,,,,,
0.3,0.702720378,18,0,1,1,0.95,0.97,TCE_1017,train,best.pt,,,,,,,
0.35,0.702720378,18,0,1,1,0.95,0.97,TCE_1017,train,best.pt,,,,,,,
0.4,0.702720378,18,0,1,1,0.95,0.97,TCE_1017,train,best.pt,,,,,,,
0.45,0.702720378,18,0,1,1,0.95,0.97,TCE_1017,train,best.pt,,,,,,,
0.5,0.667584361,17,1,2,0.94,0.89,0.92,TCE_1017,train,best.pt,,,,,,,
0.2,0.679008608,18,0,1,1,0.95,0.97,TCE_1018,train,best.pt,,,,,,,
0.25,0.679008608,18,0,1,1,0.95,0.97,TCE_1018,train,best.pt,,,,,,,
0.3,0.679008608,18,0,1,1,0.95,0.97,TCE_1018,train,best.pt,,,,,,,
0.35,0.679008608,18,0,1,1,0.95,0.97,TCE_1018,train,best.pt,,,,,,,
0.4,0.679008608,18,0,1,1,0.95,0.97,TCE_1018,train,best.pt,,,,,,,
0.45,0.679008608,18,0,1,1,0.95,0.97,TCE_1018,train,best.pt,,,,,,,
0.5,0.679008608,18,0,1,1,0.95,0.97,TCE_1018,train,best.pt,,,,,,,
0.2,0.732778185,19,0,0,1,1,1,TCE_1019,train,best.pt,,,,,,,
0.25,0.732778185,19,0,0,1,1,1,TCE_1019,train,best.pt,,,,,,,
0.3,0.732778185,19,0,0,1,1,1,TCE_1019,train,best.pt,,,,,,,
0.35,0.732778185,19,0,0,1,1,1,TCE_1019,train,best.pt,,,,,,,
0.4,0.732778185,19,0,0,1,1,1,TCE_1019,train,best.pt,,,,,,,
0.45,0.732778185,19,0,0,1,1,1,TCE_1019,train,best.pt,,,,,,,
0.5,0.696139278,18,1,1,0.95,0.95,0.95,TCE_1019,train,best.pt,,,,,,,
0.2,0.731296832,19,0,0,1,1,1,TCE_1020,train,best.pt,,,,,,,
0.25,0.731296832,19,0,0,1,1,1,TCE_1020,train,best.pt,,,,,,,
0.3,0.731296832,19,0,0,1,1,1,TCE_1020,train,best.pt,,,,,,,
0.35,0.731296832,19,0,0,1,1,1,TCE_1020,train,best.pt,,,,,,,
0.4,0.731296832,19,0,0,1,1,1,TCE_1020,train,best.pt,,,,,,,
0.45,0.731296832,19,0,0,1,1,1,TCE_1020,train,best.pt,,,,,,,
0.5,0.731296832,19,0,0,1,1,1,TCE_1020,train,best.pt,,,,,,,
0.2,0.688089478,18,0,1,1,0.95,0.97,TCE_1021,train,best.pt,,,,,,,
0.25,0.688089478,18,0,1,1,0.95,0.97,TCE_1021,train,best.pt,,,,,,,
0.3,0.688089478,18,0,1,1,0.95,0.97,TCE_1021,train,best.pt,,,,,,,
0.35,0.688089478,18,0,1,1,0.95,0.97,TCE_1021,train,best.pt,,,,,,,
0.4,0.688089478,18,0,1,1,0.95,0.97,TCE_1021,train,best.pt,,,,,,,
0.45,0.688089478,18,0,1,1,0.95,0.97,TCE_1021,train,best.pt,,,,,,,
0.5,0.688089478,18,0,1,1,0.95,0.97,TCE_1021,train,best.pt,,,,,,,
0.2,0.724912548,19,0,0,1,1,1,TCE_1022,train,best.pt,,,,,,,
0.25,0.724912548,19,0,0,1,1,1,TCE_1022,train,best.pt,,,,,,,
0.3,0.724912548,19,0,0,1,1,1,TCE_1022,train,best.pt,,,,,,,
0.35,0.724912548,19,0,0,1,1,1,TCE_1022,train,best.pt,,,,,,,
0.4,0.724912548,19,0,0,1,1,1,TCE_1022,train,best.pt,,,,,,,
0.45,0.724912548,19,0,0,1,1,1,TCE_1022,train,best.pt,,,,,,,
0.5,0.724912548,19,0,0,1,1,1,TCE_1022,train,best.pt,,,,,,,
0.2,0.748683128,19,0,0,1,1,1,TCE_1024,train,best.pt,,,,,,,
0.25,0.748683128,19,0,0,1,1,1,TCE_1024,train,best.pt,,,,,,,
0.3,0.748683128,19,0,0,1,1,1,TCE_1024,train,best.pt,,,,,,,
0.35,0.748683128,19,0,0,1,1,1,TCE_1024,train,best.pt,,,,,,,
0.4,0.748683128,19,0,0,1,1,1,TCE_1024,train,best.pt,,,,,,,
0.45,0.748683128,19,0,0,1,1,1,TCE_1024,train,best.pt,,,,,,,
0.5,0.711248973,18,1,1,0.95,0.95,0.95,TCE_1024,train,best.pt,,,,,,,
0.2,0.771276386,19,0,0,1,1,1,TCE_1025,train,best.pt,,,,,,,
0.25,0.771276386,19,0,0,1,1,1,TCE_1025,train,best.pt,,,,,,,
0.3,0.771276386,19,0,0,1,1,1,TCE_1025,train,best.pt,,,,,,,
0.35,0.771276386,19,0,0,1,1,1,TCE_1025,train,best.pt,,,,,,,
0.4,0.771276386,19,0,0,1,1,1,TCE_1025,train,best.pt,,,,,,,
0.45,0.771276386,19,0,0,1,1,1,TCE_1025,train,best.pt,,,,,,,
0.5,0.771276386,19,0,0,1,1,1,TCE_1025,train,best.pt,,,,,,,
0.2,0.733502352,19,0,0,1,1,1,TCE_1026,train,best.pt,,,,,,,
0.25,0.733502352,19,0,0,1,1,1,TCE_1026,train,best.pt,,,,,,,
0.3,0.733502352,19,0,0,1,1,1,TCE_1026,train,best.pt,,,,,,,
0.35,0.733502352,19,0,0,1,1,1,TCE_1026,train,best.pt,,,,,,,
0.4,0.733502352,19,0,0,1,1,1,TCE_1026,train,best.pt,,,,,,,
0.45,0.733502352,19,0,0,1,1,1,TCE_1026,train,best.pt,,,,,,,
0.5,0.733502352,19,0,0,1,1,1,TCE_1026,train,best.pt,,,,,,,
0.2,0.751629314,19,0,0,1,1,1,TCE_1027,train,best.pt,,,,,,,
0.25,0.751629314,19,0,0,1,1,1,TCE_1027,train,best.pt,,,,,,,
0.3,0.751629314,19,0,0,1,1,1,TCE_1027,train,best.pt,,,,,,,
0.35,0.751629314,19,0,0,1,1,1,TCE_1027,train,best.pt,,,,,,,
0.4,0.751629314,19,0,0,1,1,1,TCE_1027,train,best.pt,,,,,,,
0.45,0.751629314,19,0,0,1,1,1,TCE_1027,train,best.pt,,,,,,,
0.5,0.751629314,19,0,0,1,1,1,TCE_1027,train,best.pt,,,,,,,
0.2,0.737702811,19,0,0,1,1,1,TCE_1031,train,best.pt,,,,,,,
0.25,0.737702811,19,0,0,1,1,1,TCE_1031,train,best.pt,,,,,,,
0.3,0.737702811,19,0,0,1,1,1,TCE_1031,train,best.pt,,,,,,,
0.35,0.737702811,19,0,0,1,1,1,TCE_1031,train,best.pt,,,,,,,
0.4,0.737702811,19,0,0,1,1,1,TCE_1031,train,best.pt,,,,,,,
0.45,0.737702811,19,0,0,1,1,1,TCE_1031,train,best.pt,,,,,,,
0.5,0.737702811,19,0,0,1,1,1,TCE_1031,train,best.pt,,,,,,,
0.2,0.660603627,19,0,0,1,1,1,TCE_1032,train,best.pt,,,,,,,
0.25,0.660603627,19,0,0,1,1,1,TCE_1032,train,best.pt,,,,,,,
0.3,0.660603627,19,0,0,1,1,1,TCE_1032,train,best.pt,,,,,,,
0.35,0.660603627,19,0,0,1,1,1,TCE_1032,train,best.pt,,,,,,,
0.4,0.660603627,19,0,0,1,1,1,TCE_1032,train,best.pt,,,,,,,
0.45,0.660603627,19,0,0,1,1,1,TCE_1032,train,best.pt,,,,,,,
0.5,0.597688999,17,2,2,0.89,0.89,0.89,TCE_1032,train,best.pt,,,,,,,
0.2,0.700433215,19,0,0,1,1,1,TCE_1033,train,best.pt,,,,,,,
0.25,0.700433215,19,0,0,1,1,1,TCE_1033,train,best.pt,,,,,,,
0.3,0.700433215,19,0,0,1,1,1,TCE_1033,train,best.pt,,,,,,,
0.35,0.700433215,19,0,0,1,1,1,TCE_1033,train,best.pt,,,,,,,
0.4,0.700433215,19,0,0,1,1,1,TCE_1033,train,best.pt,,,,,,,
0.45,0.700433215,19,0,0,1,1,1,TCE_1033,train,best.pt,,,,,,,
0.5,0.665411556,18,1,1,0.95,0.95,0.95,TCE_1033,train,best.pt,,,,,,,
0.2,0.699676634,19,0,0,1,1,1,TCE_1035,train,best.pt,,,,,,,
0.25,0.699676634,19,0,0,1,1,1,TCE_1035,train,best.pt,,,,,,,
0.3,0.699676634,19,0,0,1,1,1,TCE_1035,train,best.pt,,,,,,,
0.35,0.699676634,19,0,0,1,1,1,TCE_1035,train,best.pt,,,,,,,
0.4,0.699676634,19,0,0,1,1,1,TCE_1035,train,best.pt,,,,,,,
0.45,0.699676634,19,0,0,1,1,1,TCE_1035,train,best.pt,,,,,,,
0.5,0.664692804,18,1,1,0.95,0.95,0.95,TCE_1035,train,best.pt,,,,,,,
0.2,0.757795273,19,0,0,1,1,1,TCE_1036,train,best.pt,,,,,,,
0.25,0.757795273,19,0,0,1,1,1,TCE_1036,train,best.pt,,,,,,,
0.3,0.757795273,19,0,0,1,1,1,TCE_1036,train,best.pt,,,,,,,
0.35,0.757795273,19,0,0,1,1,1,TCE_1036,train,best.pt,,,,,,,
0.4,0.757795273,19,0,0,1,1,1,TCE_1036,train,best.pt,,,,,,,
0.45,0.757795273,19,0,0,1,1,1,TCE_1036,train,best.pt,,,,,,,
0.5,0.757795273,19,0,0,1,1,1,TCE_1036,train,best.pt,,,,,,,
0.2,0.704626068,18,0,1,1,0.95,0.97,TCE_1037,train,best.pt,,,,,,,
0.25,0.704626068,18,0,1,1,0.95,0.97,TCE_1037,train,best.pt,,,,,,,
0.3,0.704626068,18,0,1,1,0.95,0.97,TCE_1037,train,best.pt,,,,,,,
0.35,0.704626068,18,0,1,1,0.95,0.97,TCE_1037,train,best.pt,,,,,,,
0.4,0.704626068,18,0,1,1,0.95,0.97,TCE_1037,train,best.pt,,,,,,,
0.45,0.669394767,17,1,2,0.94,0.89,0.92,TCE_1037,train,best.pt,,,,,,,
0.5,0.669394767,17,1,2,0.94,0.89,0.92,TCE_1037,train,best.pt,,,,,,,
0.2,0.720464462,19,0,0,1,1,1,TCE_1038,train,best.pt,,,,,,,
0.25,0.720464462,19,0,0,1,1,1,TCE_1038,train,best.pt,,,,,,,
0.3,0.720464462,19,0,0,1,1,1,TCE_1038,train,best.pt,,,,,,,
0.35,0.720464462,19,0,0,1,1,1,TCE_1038,train,best.pt,,,,,,,
0.4,0.684441241,18,1,1,0.95,0.95,0.95,TCE_1038,train,best.pt,,,,,,,
0.45,0.684441241,18,1,1,0.95,0.95,0.95,TCE_1038,train,best.pt,,,,,,,
0.5,0.684441241,18,1,1,0.95,0.95,0.95,TCE_1038,train,best.pt,,,,,,,
0.2,0.667051937,19,0,0,1,1,1,TCE_1040,train,best.pt,,,,,,,
0.25,0.667051937,19,0,0,1,1,1,TCE_1040,train,best.pt,,,,,,,
0.3,0.667051937,19,0,0,1,1,1,TCE_1040,train,best.pt,,,,,,,
0.35,0.667051937,19,0,0,1,1,1,TCE_1040,train,best.pt,,,,,,,
0.4,0.667051937,19,0,0,1,1,1,TCE_1040,train,best.pt,,,,,,,
0.45,0.667051937,19,0,0,1,1,1,TCE_1040,train,best.pt,,,,,,,
0.5,0.633699342,18,1,1,0.95,0.95,0.95,TCE_1040,train,best.pt,,,,,,,
0.2,0.630839248,16,0,3,1,0.84,0.91,TCE_1042,train,best.pt,,,,,,,
0.25,0.630839248,16,0,3,1,0.84,0.91,TCE_1042,train,best.pt,,,,,,,
0.3,0.630839248,16,0,3,1,0.84,0.91,TCE_1042,train,best.pt,,,,,,,
0.35,0.630839248,16,0,3,1,0.84,0.91,TCE_1042,train,best.pt,,,,,,,
0.4,0.630839248,16,0,3,1,0.84,0.91,TCE_1042,train,best.pt,,,,,,,
0.45,0.630839248,16,0,3,1,0.84,0.91,TCE_1042,train,best.pt,,,,,,,
0.5,0.630839248,16,0,3,1,0.84,0.91,TCE_1042,train,best.pt,,,,,,,
0.2,0.765032087,19,0,0,1,1,1,TCE_1043,train,best.pt,,,,,,,
0.25,0.765032087,19,0,0,1,1,1,TCE_1043,train,best.pt,,,,,,,
0.3,0.765032087,19,0,0,1,1,1,TCE_1043,train,best.pt,,,,,,,
0.35,0.765032087,19,0,0,1,1,1,TCE_1043,train,best.pt,,,,,,,
0.4,0.765032087,19,0,0,1,1,1,TCE_1043,train,best.pt,,,,,,,
0.45,0.765032087,19,0,0,1,1,1,TCE_1043,train,best.pt,,,,,,,
0.5,0.765032087,19,0,0,1,1,1,TCE_1043,train,best.pt,,,,,,,
0.2,0.77273536,19,0,0,1,1,1,TCE_1044,train,best.pt,,,,,,,
0.25,0.77273536,19,0,0,1,1,1,TCE_1044,train,best.pt,,,,,,,
0.3,0.77273536,19,0,0,1,1,1,TCE_1044,train,best.pt,,,,,,,
0.35,0.77273536,19,0,0,1,1,1,TCE_1044,train,best.pt,,,,,,,
0.4,0.77273536,19,0,0,1,1,1,TCE_1044,train,best.pt,,,,,,,
0.45,0.77273536,19,0,0,1,1,1,TCE_1044,train,best.pt,,,,,,,
0.5,0.77273536,19,0,0,1,1,1,TCE_1044,train,best.pt,,,,,,,
0.2,0.67454302,19,0,0,1,1,1,TCE_1045,train,best.pt,,,,,,,
0.25,0.67454302,19,0,0,1,1,1,TCE_1045,train,best.pt,,,,,,,
0.3,0.67454302,19,0,0,1,1,1,TCE_1045,train,best.pt,,,,,,,
0.35,0.67454302,19,0,0,1,1,1,TCE_1045,train,best.pt,,,,,,,
0.4,0.67454302,19,0,0,1,1,1,TCE_1045,train,best.pt,,,,,,,
0.45,0.61030083,17,2,2,0.89,0.89,0.89,TCE_1045,train,best.pt,,,,,,,
0.5,0.582559885,16,3,3,0.84,0.84,0.84,TCE_1045,train,best.pt,,,,,,,
0.2,0.728128879,19,0,0,1,1,1,TCE_1046,train,best.pt,,,,,,,
0.25,0.728128879,19,0,0,1,1,1,TCE_1046,train,best.pt,,,,,,,
0.3,0.728128879,19,0,0,1,1,1,TCE_1046,train,best.pt,,,,,,,
0.35,0.728128879,19,0,0,1,1,1,TCE_1046,train,best.pt,,,,,,,
0.4,0.728128879,19,0,0,1,1,1,TCE_1046,train,best.pt,,,,,,,
0.45,0.728128879,19,0,0,1,1,1,TCE_1046,train,best.pt,,,,,,,
0.5,0.728128879,19,0,0,1,1,1,TCE_1046,train,best.pt,,,,,,,
0.2,0.783329996,19,0,0,1,1,1,TCE_1048,train,best.pt,,,,,,,
0.25,0.783329996,19,0,0,1,1,1,TCE_1048,train,best.pt,,,,,,,
0.3,0.783329996,19,0,0,1,1,1,TCE_1048,train,best.pt,,,,,,,
0.35,0.783329996,19,0,0,1,1,1,TCE_1048,train,best.pt,,,,,,,
0.4,0.783329996,19,0,0,1,1,1,TCE_1048,train,best.pt,,,,,,,
0.45,0.783329996,19,0,0,1,1,1,TCE_1048,train,best.pt,,,,,,,
0.5,0.783329996,19,0,0,1,1,1,TCE_1048,train,best.pt,,,,,,,
0.2,0.744205157,19,0,0,1,1,1,TCE_1049,train,best.pt,,,,,,,
0.25,0.744205157,19,0,0,1,1,1,TCE_1049,train,best.pt,,,,,,,
0.3,0.744205157,19,0,0,1,1,1,TCE_1049,train,best.pt,,,,,,,
0.35,0.744205157,19,0,0,1,1,1,TCE_1049,train,best.pt,,,,,,,
0.4,0.744205157,19,0,0,1,1,1,TCE_1049,train,best.pt,,,,,,,
0.45,0.744205157,19,0,0,1,1,1,TCE_1049,train,best.pt,,,,,,,
0.5,0.673328479,17,2,2,0.89,0.89,0.89,TCE_1049,train,best.pt,,,,,,,
0.2,0.781945086,19,0,0,1,1,1,TCE_1051,train,best.pt,,,,,,,
0.25,0.781945086,19,0,0,1,1,1,TCE_1051,train,best.pt,,,,,,,
0.3,0.781945086,19,0,0,1,1,1,TCE_1051,train,best.pt,,,,,,,
0.35,0.781945086,19,0,0,1,1,1,TCE_1051,train,best.pt,,,,,,,
0.4,0.781945086,19,0,0,1,1,1,TCE_1051,train,best.pt,,,,,,,
0.45,0.781945086,19,0,0,1,1,1,TCE_1051,train,best.pt,,,,,,,
0.5,0.781945086,19,0,0,1,1,1,TCE_1051,train,best.pt,,,,,,,
0.2,0.742804906,19,0,0,1,1,1,TCE_1052,train,best.pt,,,,,,,
0.25,0.742804906,19,0,0,1,1,1,TCE_1052,train,best.pt,,,,,,,
0.3,0.742804906,19,0,0,1,1,1,TCE_1052,train,best.pt,,,,,,,
0.35,0.742804906,19,0,0,1,1,1,TCE_1052,train,best.pt,,,,,,,
0.4,0.742804906,19,0,0,1,1,1,TCE_1052,train,best.pt,,,,,,,
0.45,0.742804906,19,0,0,1,1,1,TCE_1052,train,best.pt,,,,,,,
0.5,0.742804906,19,0,0,1,1,1,TCE_1052,train,best.pt,,,,,,,
0.2,0.708161705,17,0,1,1,0.94,0.97,TCE_1053,train,best.pt,,,,,,,
0.25,0.708161705,17,0,1,1,0.94,0.97,TCE_1053,train,best.pt,,,,,,,
0.3,0.708161705,17,0,1,1,0.94,0.97,TCE_1053,train,best.pt,,,,,,,
0.35,0.708161705,17,0,1,1,0.94,0.97,TCE_1053,train,best.pt,,,,,,,
0.4,0.708161705,17,0,1,1,0.94,0.97,TCE_1053,train,best.pt,,,,,,,
0.45,0.708161705,17,0,1,1,0.94,0.97,TCE_1053,train,best.pt,,,,,,,
0.5,0.708161705,17,0,1,1,0.94,0.97,TCE_1053,train,best.pt,,,,,,,
0.2,0.791734085,19,0,0,1,1,1,TCE_1055,train,best.pt,,,,,,,
0.25,0.791734085,19,0,0,1,1,1,TCE_1055,train,best.pt,,,,,,,
0.3,0.791734085,19,0,0,1,1,1,TCE_1055,train,best.pt,,,,,,,
0.35,0.791734085,19,0,0,1,1,1,TCE_1055,train,best.pt,,,,,,,
0.4,0.791734085,19,0,0,1,1,1,TCE_1055,train,best.pt,,,,,,,
0.45,0.791734085,19,0,0,1,1,1,TCE_1055,train,best.pt,,,,,,,
0.5,0.791734085,19,0,0,1,1,1,TCE_1055,train,best.pt,,,,,,,
0.2,0.780515306,19,0,0,1,1,1,TCE_1056,train,best.pt,,,,,,,
0.25,0.780515306,19,0,0,1,1,1,TCE_1056,train,best.pt,,,,,,,
0.3,0.780515306,19,0,0,1,1,1,TCE_1056,train,best.pt,,,,,,,
0.35,0.780515306,19,0,0,1,1,1,TCE_1056,train,best.pt,,,,,,,
0.4,0.780515306,19,0,0,1,1,1,TCE_1056,train,best.pt,,,,,,,
0.45,0.780515306,19,0,0,1,1,1,TCE_1056,train,best.pt,,,,,,,
0.5,0.780515306,19,0,0,1,1,1,TCE_1056,train,best.pt,,,,,,,
0.2,0.777757887,19,0,0,1,1,1,TCE_1057,train,best.pt,,,,,,,
0.25,0.777757887,19,0,0,1,1,1,TCE_1057,train,best.pt,,,,,,,
0.3,0.777757887,19,0,0,1,1,1,TCE_1057,train,best.pt,,,,,,,
0.35,0.777757887,19,0,0,1,1,1,TCE_1057,train,best.pt,,,,,,,
0.4,0.777757887,19,0,0,1,1,1,TCE_1057,train,best.pt,,,,,,,
0.45,0.777757887,19,0,0,1,1,1,TCE_1057,train,best.pt,,,,,,,
0.5,0.777757887,19,0,0,1,1,1,TCE_1057,train,best.pt,,,,,,,
0.2,0.761784632,19,0,0,1,1,1,TCE_1060,train,best.pt,,,,,,,
0.25,0.761784632,19,0,0,1,1,1,TCE_1060,train,best.pt,,,,,,,
0.3,0.761784632,19,0,0,1,1,1,TCE_1060,train,best.pt,,,,,,,
0.35,0.761784632,19,0,0,1,1,1,TCE_1060,train,best.pt,,,,,,,
0.4,0.761784632,19,0,0,1,1,1,TCE_1060,train,best.pt,,,,,,,
0.45,0.761784632,19,0,0,1,1,1,TCE_1060,train,best.pt,,,,,,,
